Date,Open,High,Low,Close
10/30/2020,55.11,55.8,52.48,54.17
10/29/2020,55.72,56.55,53.51,55.07
10/28/2020,57.63,60.49,54.96,55.74
10/27/2020,56.68,59.12,56.45,57.63
10/26/2020,59.1,59.26,55.24,56.6
10/25/2020,59.32,59.97,56.58,59.09
10/24/2020,55.73,59.58,54.96,59.32
10/23/2020,54.67,56.91,53.16,55.69
10/22/2020,53.04,56.28,52.87,54.67
10/21/2020,46.98,53.33,46.77,53.04
10/20/2020,48.1,48.4,46.5,46.98
10/19/2020,47.35,48.45,46.84,48.1
10/18/2020,46.9,47.9,46.65,47.4
10/17/2020,47.33,47.78,46.42,46.9
10/16/2020,49.65,49.88,45.84,47.33
10/15/2020,49.6,50.18,48.95,49.65
10/14/2020,49.82,51.06,49.34,49.6
10/13/2020,51.1,51.54,48.93,49.82
10/12/2020,50.47,51.35,49.49,51.1
10/11/2020,49.24,51.23,48.51,50.47
10/10/2020,47.68,50.33,47.68,49.24
10/9/2020,47.35,48.17,46.68,47.68
10/8/2020,46.69,47.5,45.6,47.35
10/7/2020,45.73,46.9,45.07,46.74
10/6/2020,45.99,48.2,45.61,45.73
10/5/2020,46.75,47.03,45.59,45.96
10/4/2020,45.78,47.03,45.36,46.75
10/3/2020,45.02,45.96,44.51,45.78
10/2/2020,46.21,46.93,43.82,44.97
10/1/2020,45.91,48.47,45.33,46.23
9/30/2020,45.39,46.59,45.34,45.84
9/29/2020,46.2,46.33,44.83,45.45
9/28/2020,45.93,47.14,45.73,46.21
9/27/2020,46.1,46.54,44.63,45.93
9/26/2020,46.13,46.52,45.19,46.12
9/25/2020,45.02,46.53,44.01,46.12
9/24/2020,43.01,45.21,42.61,45.05
9/23/2020,44.07,45.1,42.31,42.72
9/22/2020,43.74,44.34,42.83,44.07
9/21/2020,46.87,47.65,42.11,43.74
9/20/2020,48.49,48.57,46.26,46.87
9/19/2020,48.07,48.88,48.04,48.47
9/18/2020,49.17,49.35,47.57,48.07
9/17/2020,48.02,49.57,47.68,49.17
9/16/2020,48.64,49.06,47.2,48.11
9/15/2020,48.86,50.24,48.43,48.65
9/14/2020,47.95,49.58,47.22,48.86
9/13/2020,50.89,51.17,47.37,47.96
9/12/2020,48.93,51.28,48.43,50.89
9/11/2020,48.41,49.23,47.41,48.95
9/10/2020,48.15,49.44,47.65,48.41
9/9/2020,46.99,48.86,46.05,48.15
9/8/2020,47.91,49.31,46.47,46.99
9/7/2020,48.23,48.84,45.27,47.82
9/6/2020,47.41,49.1,46.25,48.23
9/5/2020,51.21,51.47,45.63,47.41
9/4/2020,53.52,53.69,45.73,51.21
9/3/2020,58.03,58.62,52.1,53.5
9/2/2020,63.64,64.36,56.93,58.02
9/1/2020,60.92,64.3,60.01,63.72
8/31/2020,62.12,63.63,60.6,60.89
8/30/2020,57.64,62.44,56.99,62.07
8/29/2020,56.85,58.26,56.46,57.64
8/28/2020,55.41,58.23,55.29,56.85
8/27/2020,58.6,59.27,54.1,55.41
8/26/2020,57.72,59.2,57.09,58.58
8/25/2020,62.08,62.5,56.7,57.72
8/24/2020,60.96,62.98,60,62.08
8/23/2020,59.39,61.63,58.1,60.96
8/22/2020,60.18,60.46,57.84,59.36
8/21/2020,62.7,63.88,59.44,60.15
8/20/2020,60.86,63.66,60.86,62.7
8/19/2020,67.02,67.58,58.9,60.84
8/18/2020,67.58,68.95,63.57,67.02
8/17/2020,61.54,68.08,61.48,67.55
8/16/2020,60.15,62.87,58.61,61.54
8/15/2020,56.96,60.85,56.53,60.15
8/14/2020,55.21,57.94,55.03,56.96
8/13/2020,54.76,55.25,51.98,55.08
8/12/2020,53.06,55.09,51.95,54.76
8/11/2020,58.15,59.73,52.52,53.29
8/10/2020,57.06,59.39,56.73,58.26
8/9/2020,57.56,58.75,56.15,57.08
8/8/2020,57.35,58.49,56.53,57.56
8/7/2020,59.67,61,55.4,57.28
8/6/2020,59.42,60.73,57.73,59.67
8/5/2020,57.51,59.55,56.89,59.42
8/4/2020,58.95,59.56,56.43,57.51
8/3/2020,57.21,60,56.02,58.9
8/2/2020,61.84,65.22,53.91,57.25
8/1/2020,58.24,62.07,57.63,61.84
7/31/2020,57.64,59.22,55.82,58.24
7/30/2020,55.99,58.59,53.98,57.64
7/29/2020,56.89,57.05,54.88,55.78
7/28/2020,54.63,57.73,51.79,56.71
7/27/2020,47.92,54.98,47.07,54.58
7/26/2020,49.4,50.71,47.72,47.92
7/25/2020,44.53,49.4,44.14,49.4
7/24/2020,44.85,45.17,44.01,44.53
7/23/2020,43.76,45.7,43.68,44.84
7/22/2020,43.57,43.97,43.23,43.76
7/21/2020,41.91,44.13,41.88,43.57
7/20/2020,42.45,42.83,41.53,41.91
7/19/2020,42.75,42.75,41.97,42.45
7/18/2020,41.94,42.86,41.8,42.75
7/17/2020,41.93,42.41,41.71,41.94
7/16/2020,43.26,43.4,41.1,41.93
7/15/2020,43.76,44.05,42.91,43.25
7/14/2020,43.79,44.07,42.9,43.76
7/13/2020,44.3,45.58,42.64,43.79
7/12/2020,44.39,45.23,43.76,44.3
7/11/2020,44.07,44.63,43.91,44.39
7/10/2020,44.08,44.54,43.5,44.07
7/9/2020,45.22,45.83,43.6,44.09
7/8/2020,43.32,45.58,43.11,45.22
7/7/2020,43.5,44.44,43.09,43.16
7/6/2020,41.41,44.13,40.85,43.5
7/5/2020,41.91,42.16,41.11,41.41
7/4/2020,41.41,42.21,41.03,41.91
7/3/2020,40.92,41.64,40.86,41.41
