Date,Open,High,Low,Close
1/4/2021,2.601,2.643,2.572,2.526
12/31/2020,2.434,2.537,2.428,2.526
12/30/2020,2.442,2.468,2.389,2.422
12/29/2020,2.34,2.49,2.282,2.467
12/28/2020,2.311,2.343,2.238,2.305
12/24/2020,2.611,2.632,2.515,2.518
12/23/2020,2.768,2.793,2.566,2.608
12/22/2020,2.703,2.806,2.69,2.78
12/21/2020,2.73,2.73,2.632,2.705
12/18/2020,2.658,2.72,2.648,2.7
12/17/2020,2.685,2.724,2.606,2.636
12/16/2020,2.666,2.692,2.618,2.677
12/15/2020,2.669,2.7,2.596,2.682
12/14/2020,2.658,2.708,2.612,2.682
12/11/2020,2.568,2.63,2.526,2.591
12/10/2020,2.43,2.594,2.381,2.553
12/9/2020,2.454,2.524,2.421,2.442
12/8/2020,2.431,2.48,2.368,2.399
12/7/2020,2.456,2.483,2.381,2.406
12/4/2020,2.511,2.623,2.462,2.575
12/3/2020,2.76,2.768,2.484,2.507
12/2/2020,2.881,2.934,2.74,2.78
12/1/2020,2.934,2.972,2.833,2.88
11/30/2020,2.831,2.996,2.823,2.882
11/27/2020,2.932,2.963,2.828,2.843
11/25/2020,2.895,3.002,2.838,2.961
11/24/2020,2.817,2.908,2.8,2.9
11/23/2020,2.822,2.839,2.756,2.823
11/20/2020,2.725,2.808,2.716,2.77
11/19/2020,2.842,2.865,2.656,2.72
11/18/2020,2.841,2.917,2.822,2.838
11/17/2020,2.852,2.89,2.809,2.844
11/16/2020,3.008,3.022,2.842,2.864
11/13/2020,3.075,3.204,3.074,3.122
11/12/2020,3.152,3.181,3.066,3.094
11/11/2020,3.071,3.168,3.042,3.151
11/10/2020,3.001,3.131,2.99,3.073
11/9/2020,3.022,3.068,2.965,2.999
11/6/2020,3.08,3.112,3.01,3.031
11/5/2020,3.195,3.244,3.071,3.084
11/4/2020,3.197,3.229,3.142,3.177
11/3/2020,3.364,3.367,3.175,3.195
11/2/2020,3.49,3.505,3.342,3.375
10/30/2020,3.431,3.507,3.374,3.469
10/29/2020,3.396,3.459,3.276,3.417
10/28/2020,3.02,3.051,2.967,2.996
10/27/2020,3.016,3.091,2.986,3.019
10/26/2020,2.941,3.08,2.907,3.024
10/23/2020,2.985,3.006,2.918,2.971
10/22/2020,3.025,3.066,2.98,3.007
10/21/2020,2.897,3.053,2.89,3.023
10/20/2020,2.831,2.95,2.824,2.913
10/19/2020,2.641,2.89,2.638,2.795
10/16/2020,2.778,2.852,2.67,2.773
10/15/2020,2.645,2.829,2.639,2.775
10/14/2020,2.761,2.771,2.61,2.636
10/13/2020,2.834,2.884,2.751,2.855
10/12/2020,2.891,2.955,2.825,2.881
10/9/2020,2.632,2.821,2.618,2.741
10/8/2020,2.59,2.651,2.508,2.627
10/7/2020,2.511,2.686,2.466,2.606
10/6/2020,2.623,2.703,2.505,2.52
10/5/2020,2.455,2.727,2.446,2.615
10/2/2020,2.485,2.551,2.373,2.438
10/1/2020,2.55,2.592,2.441,2.527
9/30/2020,2.502,2.579,2.425,2.527
9/29/2020,2.769,2.789,2.49,2.561
9/28/2020,2.785,2.823,2.704,2.795
9/25/2020,2.865,2.918,2.791,2.807
9/24/2020,2.821,2.928,2.775,2.899
9/23/2020,2.58,2.841,2.518,2.794
9/22/2020,1.888,1.897,1.808,1.834
9/21/2020,1.991,2.038,1.795,1.835
9/18/2020,1.999,2.074,1.926,2.048
9/17/2020,2.254,2.275,1.987,2.042
9/16/2020,2.356,2.389,2.233,2.267
9/15/2020,2.305,2.383,2.275,2.362
9/14/2020,2.306,2.399,2.284,2.31
9/11/2020,2.314,2.335,2.246,2.269
9/10/2020,2.382,2.407,2.305,2.323
9/9/2020,2.367,2.48,2.328,2.406
9/8/2020,2.552,2.573,2.356,2.4
9/4/2020,2.483,2.605,2.442,2.588
9/3/2020,2.489,2.567,2.455,2.487
9/2/2020,2.516,2.578,2.415,2.486
9/1/2020,2.628,2.675,2.504,2.527
8/31/2020,2.629,2.653,2.497,2.63
8/28/2020,2.71,2.743,2.621,2.657
8/27/2020,2.527,2.715,2.491,2.71
8/26/2020,2.579,2.654,2.519,2.574
8/25/2020,2.616,2.649,2.568,2.596
8/24/2020,2.46,2.554,2.39,2.513
8/21/2020,2.355,2.468,2.28,2.448
8/20/2020,2.43,2.44,2.345,2.352
8/19/2020,2.417,2.455,2.375,2.426
8/18/2020,2.344,2.465,2.306,2.417
8/17/2020,2.392,2.396,2.302,2.339
8/14/2020,2.191,2.379,2.171,2.356
8/13/2020,2.151,2.205,2.139,2.182
8/12/2020,2.149,2.165,2.085,2.152
8/11/2020,2.165,2.231,2.135,2.171
8/10/2020,2.257,2.275,2.118,2.153
8/7/2020,2.153,2.256,2.14,2.238
8/6/2020,2.206,2.284,2.136,2.165
8/5/2020,2.178,2.261,2.163,2.191
8/4/2020,2.097,2.198,2.056,2.193
8/3/2020,1.859,2.154,1.852,2.101
7/31/2020,1.835,1.862,1.781,1.799
7/30/2020,1.921,1.928,1.818,1.829
7/29/2020,1.856,1.937,1.826,1.93
7/28/2020,1.784,1.867,1.777,1.864
7/27/2020,1.856,1.86,1.767,1.786
7/24/2020,1.832,1.871,1.793,1.867
7/23/2020,1.694,1.805,1.677,1.785
7/22/2020,1.669,1.698,1.622,1.681
7/21/2020,1.644,1.681,1.622,1.675
7/20/2020,1.7,1.707,1.605,1.641
7/17/2020,1.726,1.75,1.69,1.718
7/16/2020,1.783,1.808,1.703,1.723
7/15/2020,1.743,1.792,1.728,1.778
7/14/2020,1.729,1.771,1.708,1.746
7/13/2020,1.785,1.815,1.725,1.739
7/10/2020,1.776,1.835,1.737,1.805
7/9/2020,1.82,1.891,1.772,1.779
7/8/2020,1.879,1.886,1.808,1.824
7/7/2020,1.829,1.924,1.829,1.876
7/6/2020,1.738,1.864,1.733,1.83
7/2/2020,1.693,1.738,1.672,1.734
7/1/2020,1.754,1.758,1.655,1.671
6/30/2020,1.697,1.784,1.688,1.751
6/29/2020,1.567,1.753,1.558,1.709
6/26/2020,1.526,1.569,1.517,1.544
6/25/2020,1.661,1.661,1.517,1.546
6/24/2020,1.688,1.715,1.652,1.661
6/23/2020,1.731,1.735,1.682,1.691
6/22/2020,1.671,1.712,1.643,1.664
6/19/2020,1.637,1.684,1.63,1.669
6/18/2020,1.638,1.661,1.611,1.638
6/17/2020,1.613,1.648,1.602,1.638
6/16/2020,1.673,1.685,1.597,1.614
6/15/2020,1.753,1.761,1.661,1.669
6/12/2020,1.817,1.822,1.727,1.731
6/11/2020,1.787,1.833,1.766,1.813
6/10/2020,1.763,1.808,1.674,1.78
6/9/2020,1.809,1.829,1.756,1.767
6/8/2020,1.81,1.816,1.75,1.789
6/5/2020,1.821,1.864,1.777,1.782
6/4/2020,1.809,1.854,1.795,1.822
6/3/2020,1.774,1.861,1.771,1.821
6/2/2020,1.78,1.801,1.758,1.777
6/1/2020,1.83,1.848,1.742,1.774
5/29/2020,1.819,1.865,1.763,1.849
5/28/2020,1.878,1.896,1.811,1.827
5/27/2020,1.935,1.979,1.867,1.886
5/26/2020,1.858,1.95,1.85,1.945
5/22/2020,1.87,1.903,1.832,1.881
5/21/2020,1.778,1.785,1.692,1.71
5/20/2020,1.804,1.889,1.743,1.771
5/19/2020,1.769,1.857,1.763,1.83
5/18/2020,1.725,1.851,1.702,1.783
5/15/2020,1.675,1.732,1.634,1.646
5/14/2020,1.643,1.715,1.61,1.681
5/13/2020,1.695,1.741,1.595,1.616
5/12/2020,1.847,1.849,1.685,1.72
5/11/2020,1.838,1.89,1.803,1.826
5/8/2020,1.901,1.927,1.811,1.823
5/7/2020,1.956,1.989,1.886,1.894
5/6/2020,2.087,2.111,1.929,1.944
5/5/2020,1.991,2.162,1.981,2.134
5/4/2020,1.961,2.006,1.935,1.993
5/1/2020,1.936,2.016,1.872,1.89
4/30/2020,1.878,1.953,1.825,1.949
4/29/2020,1.949,1.973,1.86,1.869
4/28/2020,1.92,2.018,1.884,1.948
4/27/2020,1.867,1.927,1.765,1.916
4/24/2020,1.955,1.988,1.865,1.895
4/23/2020,2.041,2.071,1.931,1.942
4/22/2020,1.836,1.952,1.774,1.939
4/21/2020,1.943,1.974,1.779,1.821
4/20/2020,1.774,1.97,1.701,1.924
4/17/2020,1.689,1.806,1.661,1.753
4/16/2020,1.591,1.719,1.555,1.686
4/15/2020,1.639,1.666,1.586,1.598
4/14/2020,1.725,1.737,1.633,1.65
4/13/2020,1.752,1.813,1.698,1.724
4/9/2020,1.791,1.825,1.721,1.733
4/8/2020,1.905,1.918,1.771,1.783
4/7/2020,1.759,1.912,1.747,1.852
4/6/2020,1.65,1.755,1.63,1.731
4/3/2020,1.551,1.659,1.53,1.621
4/2/2020,1.591,1.624,1.521,1.552
4/1/2020,1.643,1.679,1.58,1.587
3/31/2020,1.702,1.731,1.636,1.64
3/30/2020,1.63,1.708,1.613,1.69
3/27/2020,1.699,1.71,1.648,1.671
3/26/2020,1.725,1.743,1.672,1.689
3/25/2020,1.741,1.782,1.697,1.714
3/24/2020,1.59,1.687,1.583,1.653
3/23/2020,1.533,1.628,1.519,1.602
3/20/2020,1.647,1.7,1.574,1.604
3/19/2020,1.632,1.683,1.602,1.654
3/18/2020,1.721,1.728,1.555,1.604
3/17/2020,1.797,1.82,1.711,1.729
3/16/2020,1.854,1.854,1.778,1.815
3/12/2020,1.883,1.883,1.75,1.841
3/11/2020,1.938,1.998,1.86,1.878
3/10/2020,1.835,1.955,1.794,1.936
3/9/2020,1.678,1.83,1.61,1.778
3/6/2020,1.767,1.767,1.705,1.708
3/5/2020,1.829,1.847,1.756,1.772
3/4/2020,1.805,1.845,1.785,1.827
3/3/2020,1.763,1.839,1.756,1.8
3/2/2020,1.695,1.765,1.68,1.756
2/28/2020,1.748,1.75,1.642,1.752
2/27/2020,1.828,1.831,1.719,1.752
2/26/2020,1.852,1.886,1.82,1.837
2/25/2020,1.853,1.879,1.833,1.851
2/24/2020,1.891,1.893,1.839,1.843
2/21/2020,1.915,1.925,1.861,1.905
2/20/2020,1.967,2.025,1.907,1.92
2/19/2020,1.969,1.978,1.945,1.955
2/18/2020,1.937,1.983,1.925,1.981
2/14/2020,1.828,1.854,1.795,1.837
2/13/2020,1.846,1.869,1.823,1.826
2/12/2020,1.79,1.855,1.789,1.844
2/11/2020,1.768,1.8,1.753,1.788
2/10/2020,1.813,1.813,1.759,1.766
2/7/2020,1.863,1.898,1.842,1.858
2/6/2020,1.865,1.906,1.832,1.862
2/5/2020,1.876,1.884,1.825,1.861
2/4/2020,1.823,1.888,1.804,1.872
2/3/2020,1.852,1.88,1.814,1.819
1/31/2020,1.832,1.856,1.812,1.841
1/30/2020,1.879,1.886,1.815,1.829
1/29/2020,1.913,1.922,1.858,1.865
1/28/2020,1.878,1.927,1.86,1.908
1/27/2020,1.91,1.953,1.865,1.878
1/24/2020,1.914,1.919,1.854,1.87
1/23/2020,1.915,1.98,1.913,1.926
1/22/2020,1.912,1.942,1.895,1.905
1/21/2020,1.934,1.952,1.872,1.895
1/17/2020,2.077,2.078,1.994,2.003
1/16/2020,2.134,2.17,2.071,2.077
1/15/2020,2.181,2.189,2.104,2.12
1/14/2020,2.188,2.255,2.173,2.187
1/13/2020,2.21,2.226,2.163,2.182
1/10/2020,2.166,2.234,2.137,2.202
1/9/2020,2.151,2.17,2.105,2.166
1/8/2020,2.153,2.185,2.115,2.141
1/7/2020,2.149,2.178,2.102,2.162
1/6/2020,2.112,2.173,2.099,2.135
1/3/2020,2.129,2.163,2.083,2.13
1/2/2020,2.184,2.188,2.116,2.122
